id,original_language,spoken_languages
347096,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
26847,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
60061,it,"[{'iso_639_1': 'it', 'name': 'Italiano'}]"
17433,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
284279,no,"[{'iso_639_1': 'no', 'name': 'Norsk'}]"
356216,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
72720,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
150213,ja,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'sv', 'name': 'svenska'}]"
50087,ja,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ja', 'name': '日本語'}]"
345468,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
303903,ja,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'es', 'name': 'Español'}]"
350499,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
50506,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
42673,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
287948,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
86868,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
31359,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
50126,en,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'pt', 'name': 'Português'}]"
264264,zh,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
34204,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
51836,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
46169,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
319341,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
351901,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
60190,it,"[{'iso_639_1': 'en', 'name': 'English'}]"
356149,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
28538,it,"[{'iso_639_1': 'it', 'name': 'Italiano'}]"
340382,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
212162,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
152044,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
19430,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
30921,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
329263,de,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
20378,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
43551,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
55612,no,"[{'iso_639_1': 'no', 'name': 'Norsk'}]"
40251,fr,"[{'iso_639_1': 'en', 'name': 'English'}]"
182131,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
10645,en,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
459,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
457,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
40487,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]"
38237,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
277967,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ro', 'name': 'Română'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}]"
159824,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]"
204582,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
86040,pt,"[{'iso_639_1': 'en', 'name': 'English'}]"
339530,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
297762,en,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]"
302349,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
353616,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
99760,es,"[{'iso_639_1': 'es', 'name': 'Español'}]"
338312,hu,"[{'iso_639_1': 'hu', 'name': 'Magyar'}]"
156389,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
156388,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
80105,es,"[{'iso_639_1': 'es', 'name': 'Español'}]"
93230,sv,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sv', 'name': 'svenska'}]"
32105,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
170759,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
191975,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
158848,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
60193,it,[]
56287,it,"[{'iso_639_1': 'it', 'name': 'Italiano'}]"
353595,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
54297,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
70553,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
44848,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
20381,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
331576,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]"
38015,ko,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]"
39111,th,"[{'iso_639_1': 'th', 'name': 'ภาษาไทย'}]"
32213,ko,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]"
10257,cn,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
33338,zh,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
73897,cn,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
11175,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
253451,en,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
56549,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
24889,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]"
137409,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]"
74639,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]"
262137,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'zh', 'name': '普通话'}]"
162006,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
45303,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]"
200645,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
233639,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
3936,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
222832,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]"
146301,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
28071,es,"[{'iso_639_1': 'es', 'name': 'Español'}]"
292014,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
2734,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
44296,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
47354,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
13721,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
34942,en,"[{'iso_639_1': 'pl', 'name': 'Polski'}]"
62762,en,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
135659,en,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'sv', 'name': 'svenska'}]"
254201,da,"[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}]"
231001,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
60278,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'zh', 'name': '普通话'}]"
17038,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
44037,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
135309,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
335462,zh,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
45233,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
64931,ko,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]"
36693,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
41955,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
63536,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
41979,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
74405,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'pt', 'name': 'Português'}]"
75133,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]"
75134,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]"
312221,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
4728,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
11913,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
4727,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
10516,fr,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
75140,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]"
57991,it,[]
45990,it,"[{'iso_639_1': 'it', 'name': 'Italiano'}]"
75532,it,"[{'iso_639_1': 'it', 'name': 'Italiano'}]"
75142,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]"
71995,it,"[{'iso_639_1': 'it', 'name': 'Italiano'}]"
62034,it,"[{'iso_639_1': 'it', 'name': 'Italiano'}]"
60175,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
237672,ml,"[{'iso_639_1': 'ml', 'name': ''}]"
75143,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]"
10939,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]"
84774,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
63537,en,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
63538,en,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
65591,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
65594,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
59803,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
253192,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
19493,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
83456,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
19543,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
44951,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
79722,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
51411,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
48300,zh,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
66160,en,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
62071,zh,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
48943,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]"
108794,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]"
31060,tr,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]"
31061,en,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]"
32926,en,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]"
257343,tr,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]"
76084,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
24647,en,"[{'iso_639_1': 'sv', 'name': 'svenska'}]"
292177,en,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]"
349158,fr,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
336884,no,"[{'iso_639_1': 'no', 'name': 'Norsk'}]"
69152,it,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]"
213755,de,[]
317953,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
246594,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
71744,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
216983,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
331836,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
23150,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
23151,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
23153,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
23166,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
23167,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
15706,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]"
103122,it,"[{'iso_639_1': 'it', 'name': 'Italiano'}]"
9048,cn,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
299579,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]"
26736,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
30059,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
334376,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
329833,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
24712,sv,"[{'iso_639_1': 'sv', 'name': 'svenska'}]"
24713,sv,"[{'iso_639_1': 'sv', 'name': 'svenska'}]"
267048,en,"[{'iso_639_1': 'sv', 'name': 'svenska'}]"
359983,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
47647,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]"
89645,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
282069,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
282070,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
36771,fi,"[{'iso_639_1': 'fi', 'name': 'suomi'}]"
55254,fi,[]
62900,fi,"[{'iso_639_1': 'fi', 'name': 'suomi'}]"
55776,fi,"[{'iso_639_1': 'fi', 'name': 'suomi'}]"
62898,fi,"[{'iso_639_1': 'fi', 'name': 'suomi'}]"
62896,fi,[]
62897,fi,"[{'iso_639_1': 'fi', 'name': 'suomi'}]"
62894,fi,"[{'iso_639_1': 'fi', 'name': 'suomi'}]"
55558,fi,"[{'iso_639_1': 'fi', 'name': 'suomi'}, {'iso_639_1': 'sv', 'name': 'svenska'}]"
36767,fi,"[{'iso_639_1': 'fi', 'name': 'suomi'}]"
36766,fi,"[{'iso_639_1': 'fi', 'name': 'suomi'}]"
36765,en,"[{'iso_639_1': 'fi', 'name': 'suomi'}]"
58074,it,"[{'iso_639_1': 'it', 'name': 'Italiano'}]"
56068,it,"[{'iso_639_1': 'it', 'name': 'Italiano'}]"
66177,it,[]
26028,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
274167,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
328848,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
361751,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
366630,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
140300,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
154738,en,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
40800,en,[]
70702,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
40246,en,[]
254736,pt,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
347201,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
317442,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
98440,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
98438,en,[]
98439,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
140054,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
129745,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
201386,nl,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]"
89145,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
2014-01-01,82.0,
35639,nl,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]"
111480,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
27548,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
27621,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
349176,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
60181,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
32643,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
159849,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
115547,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
135307,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
72054,da,"[{'iso_639_1': 'da', 'name': 'Dansk'}]"
89877,da,"[{'iso_639_1': 'da', 'name': 'Dansk'}]"
79516,ja,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'es', 'name': 'Español'}]"
13274,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
16907,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
193439,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
55873,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]"
46695,en,[]
84951,de,"[{'iso_639_1': 'en', 'name': 'English'}]"
47360,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
47363,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
28920,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
56589,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
323675,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
366924,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
157293,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
333658,en,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
137533,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
68555,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
77294,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
18874,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
62738,en,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
378385,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'pt', 'name': 'Português'}]"
263341,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
267860,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
361263,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
24569,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
17276,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
24571,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
19297,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
19252,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
24654,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
366249,fi,"[{'iso_639_1': 'fi', 'name': 'suomi'}]"
24570,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
20731,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
19293,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
365222,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]"
182219,fr,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
382155,pl,"[{'iso_639_1': 'pl', 'name': 'Polski'}]"
74919,pl,"[{'iso_639_1': 'pl', 'name': 'Polski'}]"
127329,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'zh', 'name': '普通话'}]"
27598,sv,"[{'iso_639_1': 'sv', 'name': 'svenska'}]"
41472,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
61320,cs,"[{'iso_639_1': 'cs', 'name': 'Český'}]"
61313,en,"[{'iso_639_1': 'cs', 'name': 'Český'}]"
11946,sv,"[{'iso_639_1': 'sv', 'name': 'svenska'}]"
20294,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
15974,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
14546,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
262227,te,"[{'iso_639_1': 'te', 'name': 'తెలుగు'}]"
44425,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
44978,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
49028,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'te', 'name': 'తెలుగు'}]"
158519,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
2764,nl,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]"
382517,en,"[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]"
46780,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
9084,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
285803,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
348537,es,"[{'iso_639_1': 'ca', 'name': 'Català'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'gl', 'name': 'Galego'}, {'iso_639_1': 'es', 'name': 'Español'}]"
14962,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
26743,en,[]
33371,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
19812,da,"[{'iso_639_1': 'da', 'name': 'Dansk'}]"
193460,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
186775,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
361131,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
76784,en,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]"
33407,no,"[{'iso_639_1': 'no', 'name': 'Norsk'}]"
363844,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
367596,de,[]
26329,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
165432,bn,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}]"
382581,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]"
216016,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
186268,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
166904,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
3938,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
136585,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
207680,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
42606,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
75745,en,[]
347689,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
63065,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
302688,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
33419,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]"
85231,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
376716,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
379291,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
182950,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
357096,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
193459,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
85232,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
185289,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
184328,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
185273,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
187516,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
156603,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
180819,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
252916,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
115706,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
192371,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
116160,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
107966,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
174195,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
116190,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
70313,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
144852,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
193435,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
178569,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
177234,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
230182,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
109907,hi,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
282346,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
116312,es,"[{'iso_639_1': 'ca', 'name': 'Català'}, {'iso_639_1': 'es', 'name': 'Español'}]"
290595,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
325133,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
29487,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
29490,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
29829,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
52854,zh,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
56078,en,"[{'iso_639_1': 'pl', 'name': 'Polski'}]"
23154,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
212156,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
3941,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
1652,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
9657,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
9252,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
