id_original,name,id_crew
103742,'Sergey Loznitsa','543674.0'
103745,'Mika Kaurismäki','54767.0'
103747,'Ken Loach','15488.0'
10375,'Jim Gillespie','33254.0'
103750,'Im Sang-soo','132452.0'
103751,'Timo Koivusalo','108847.0'
103753,'Hong Sang-soo','150975.0'
103758,'Matteo Garrone','63973.0'
10376,'Giuseppe Tornatore','65314.0'
10377,'Jonathan Lynn','21217.0'
10378,'Sacha Goedegebure','64936.0'
103785,'Ahmet Uluçay','1444444.0'
10379,'Ate de Jong','16672.0'
103793,'Patrice Toye','1110434.0'
10380,'Phil Nibbelink' 'Simon Wells',"'64949.0,21879.0'"
10381,'Jake Scott','65317.0'
10383,'Janusz Kamiński','492.0'
10384,'Walter Hill' 'Jack Sholder',"'1723.0,62020.0'"
10385,'Diane Keaton','3092.0'
103850,'Don Schain','38696.0'
103851,'Donald G. Jackson','88939.0'
10386,'Brad Bird','7087.0'
10387,'Chen Kaige','20640.0'
103875,'Lou Ye','71056.0'
10388,'Steven Soderbergh','1884.0'
10389,'Danny Pang' 'Oxide Pang Chun',"'21905.0,31033.0'"
103894,'Alexander Gentelev','1035326.0'
1039,'Stefan Ruzowitzky','15115.0'
10390,'Sam Raimi','7623.0'
103902,'Peter Duncan','61335.0'
10391,'Chuck Russell','26713.0'
10393,'Howard Deutch','26502.0'
103934,'Robert Z. Leonard','93906.0'
103938,'Howard Hawks' 'Richard Rosson',"'11435.0,226631.0'"
10394,'Paul McGuigan','2291.0'
103941,'José María Forqué','123099.0'
103947,'Nuno Rocha','1045547.0'
10395,'Mike Nichols','5342.0'
103953,'Kiyoshi Kurosawa','26882.0'
10396,'Robert Towne','11057.0'
103960,'Renny Harlin','16938.0'
10397,'Alan Parker','9168.0'
103970,'Mike Stoklasa' 'Jay Bauman',"'229164.0,1035398.0'"
103972,'Frederikke Aspöck','1062347.0'
10398,'Bruce Beresford','5696.0'
10399,'Patricia Rozema','55439.0'
104,'Tom Tykwer','1071.0'
1040,'Luchino Visconti','15127.0'
10400,'Norman Jewison','13563.0'
10401,'Patrice Leconte','37626.0'
10402,'Mike Mitchell','64151.0'
10403,'Robert Altman','9789.0'
10404,'Zhang Yimou','607.0'
104041,'Daniel Petrie','40549.0'
104043,'Marisa Silver','143888.0'
104044,'Donald G. Jackson','88939.0'
10406,'Les Mayfield','56911.0'
104062,'Rúnar Rúnarsson','586285.0'
104067,'D.W. Griffith','100036.0'
10407,'Frank Oz','7908.0'
10408,'Dick Maas','21440.0'
104081,'Eduardo Mignogna','560264.0'
104083,'Stuart Heisler','81285.0'
104086,'Georges Perec' 'Bernard Queysanne',"'545583.0,1075844.0'"
10409,'Baz Luhrmann','6201.0'
10410,'Danny DeVito','518.0'
104103,'Martine Dugowson','933201.0'
104106,'Marcos Zurinaga','1035829.0'
104108,'Sean Dillon','1035830.0'
10411,'Jonathan Lynn','21217.0'
10412,'Geoffrey Wright','65026.0'
10413,'Robert Harmon','57895.0'
10414,'Stephen Herek','18356.0'
104146,'Joan Micklin Silver','97646.0'
104150,'Daniel Sackheim','12632.0'
104155,'Morgan Spurlock','57492.0'
10416,'Mike Nichols','5342.0'
104171,'Hou Hsiao-hsien','64992.0'
104172,'Rainer Kirberg','1384087.0'
104176,'Park Jin-Pyo','568019.0'
104185,'Jeff Burr','31621.0'
10419,'Thomas Carter','52038.0'
104193,'Nagisa Ōshima','46230.0'
104194,'Sylvia Chang' 'Chen Kuo-Fu' 'Hou Hsiao-hsien' 'Arvin Chen' 'Ya-chuan Hsiao' 'Wen-Tang Cheng' 'Hou Chi-jan' 'Chang Tso-chi' 'Leon Dai' 'Cheng Yu-Chieh',"'26739.0,53218.0,64992.0,126714.0,127926.0,131291.0,586143.0,1006872.0,1133858.0,1371299.0'"
10420,'Andrea Štaka','65061.0'
104211,'Frank Lloyd','72061.0'
104214,'Frank Lloyd','72061.0'
104221,'Clarence Brown','84034.0'
10423,'Rob Cohen','18878.0'
104232,'John Chuldenko','1040520.0'
104237,'King Hu','83698.0'
104239,'Alain Robbe-Grillet','34590.0'
10424,'Bruce Robinson','8966.0'
104241,'Yoshishige Yoshida','110519.0'
104242,'Fernando Arrabal','233493.0'
104244,'Luigi Bazzoni' 'Franco Rossellini',"'128432.0,43704.0'"
10425,'John Herzfeld','27846.0'
104250,'Nancy Buirski','973668.0'
104251,'Shūji Terayama','137495.0'
104259,'Johnnie To' 'Tsui Hark' 'Andrew Kam Yeung-Wa',"'25236.0,26760.0,1045535.0'"
10426,'Marcus Raboy','65133.0'
10427,'John Dahl','21053.0'
104274,'Lamberto Bava','44955.0'
104275,'Jan Švankmajer','83784.0'
104277,'SABU','58614.0'
10428,'Iain Softley','1978.0'
104285,'Rafael Corkidi','55121.0'
10429,'Joe Chappelle','55116.0'
104297,'Robert Butler','101767.0'
104301,'Leonard Nimoy','1749.0'
104306,'Evald Schorm','1035927.0'
104308,'Gianfranco Giagni','550303.0'
10431,'Philip G. Atwell','65190.0'
104310,'Kim Ki-young','1043312.0'
104317,'Patrick Bokanowski','1041682.0'
10432,'Matt Flynn','65203.0'
104320,'Alberto Cavallone','101569.0'
104329,'Omid Nooshin','1036084.0'
10433,'John McNaughton','9200.0'
104334,'Massimo Dallamano','14268.0'
104338,'Alain Robbe-Grillet','34590.0'
10434,'Wim Wenders','2303.0'
104343,'Nagisa Ōshima','46230.0'
10435,'Richard Attenborough','4786.0'
104354,'Fernando Arrabal','233493.0'
10436,'Martin Scorsese','1032.0'
104360,'Romano Scavolini','140848.0'
104364,'Peter Bogdanovich','39012.0'
10437,'Brian Henson','65298.0'
104374,'Yoshishige Yoshida','110519.0'
104376,'Aleksey Balabanov','113337.0'
104378,'Maya Deren','96813.0'
10438,'Rod Daniel','64877.0'
10439,'Kenny Ortega','65310.0'
104391,'David Lynch','5602.0'
104394,'László Benedek','89981.0'
104396,'William K.L. Dickson ','110347.0'
104398,'Norman McLaren','1065698.0'
10440,'Woody Allen','1243.0'
104413,'Rafal Zielinski','130424.0'
10442,'Thomas Schlamme','15106.0'
104427,'Benjamin Stoloff','89932.0'
10443,'Peter Weir','2690.0'
104430,'Michael Curtiz','4109.0'
104431,'Vera Fogwill' 'Martín De Salvo',"'1036281.0,1187260.0'"
104433,'Alan Crosland','14281.0'
104435,'Mario Camus','237350.0'
104439,'George Fitzmaurice','114337.0'
104449,'Robert Altman','9789.0'
10445,'Richard Attenborough','4786.0'
104460,'Georges Méliès','11523.0'
104462,'Georges Méliès','11523.0'
104465,'Akihiko Shiota','80107.0'
104466,'Georges Méliès','11523.0'
104469,'Georges Méliès','11523.0'
10447,'Martin Campbell','10702.0'
104471,'Georges Méliès','11523.0'
104473,'Georges Méliès','11523.0'
104474,'Georges Méliès','11523.0'
104476,'Georges Méliès','11523.0'
104477,'Georges Méliès','11523.0'
10448,'Kevin Reynolds','8300.0'
104480,'Georges Méliès','11523.0'
104485,'Merian C. Cooper' 'Ernest B. Schoedsack' 'Lothar Mendes',"'3238.0,3239.0,138144.0'"
10449,'Luis Mandoki','46085.0'
10450,'Ezio Greggio','52329.0'
104505,'Alain Guiraudie','238384.0'
10451,'Ang Lee','1614.0'
104513,'Pierre Lamoureux' 'Francois Lamoureux',"'77846.0,1108751.0'"
104515,'Miklós Jancsó','137349.0'
10452,'Patrice Chéreau','23724.0'
104522,'Aleksandr Petrov','126421.0'
104524,'Mika Ninagawa','207718.0'
104528,'Burt Brinckerhoff','30074.0'
104548,'Toshio Matsumoto','17542.0'
104549,'Shūji Terayama','137495.0'
104556,'Lew Landers','82491.0'
104557,'Edward Sedgwick','122969.0'
10458,'Mennan Yapo','61087.0'
104602,'Blake Edwards','1927.0'
104606,'Liu Chia-Liang','26775.0'
104607,'Juan Antonio Bardem','71522.0'
10461,'Stephen T. Kay','56435.0'
10462,'Woody Allen','1243.0'
104634,'Xavier Villaverde','1036768.0'
104638,'Álvaro Sáenz de Heredia','533375.0'
10464,'Jessie Nelson','16853.0'
104644,'William A. Fraker','12846.0'
104659,'Rob Cohen','18878.0'
10466,'Richard Benjamin','24318.0'
10467,'Alan Parker','9168.0'
104674,'Harold Daniels','101181.0'
10468,'Betty Thomas','31024.0'
10469,'Wolfgang Murnberger','56570.0'
104694,'Georges Méliès','11523.0'
104696,'Georges Méliès','11523.0'
104697,'Georges Méliès','11523.0'
10470,'Michael Schaack' 'Toby Genkel',"'56477.0,57917.0'"
104700,'Georges Méliès','11523.0'
104702,'Georges Méliès','11523.0'
104704,'Georges Méliès','11523.0'
104709,'Gregory Wilson','78135.0'
10471,'Steve Carr','52112.0'
104710,'Katerina Kitidi' 'Aris Chatzistefanou',"'933199.0,1036805.0'"
104711,'Hermine Huntgeburth','51634.0'
104718,'Jan Kounen','56401.0'
10472,'Kris Isacsson','65627.0'
104720,'Otto Preminger','834.0'
104729,'John A. Russo','64831.0'
10473,'Doug Lefler','58656.0'
104732,'Ronna Gradus' 'Jill Bauer',"'1036815.0,1036816.0'"
104739,'Chantal Akerman','130030.0'
10474,'Scott Kalvert','65390.0'
104744,'Nagisa Ōshima','46230.0'
10475,'Bent Hamer','56377.0'
104755,'Rob Zombie','16848.0'
10476,'Craig Brewer','53267.0'
10477,'Renny Harlin','16938.0'
104776,'Josef von Sternberg','2891.0'
10478,'Ron Shelton','4037.0'
10479,'William Friedkin','15175.0'
10480,'Neil LaBute','58689.0'
10481,'Kevin Lima','15775.0'
104810,'Marlen Khutsiyev','545763.0'
10482,'Adrian Edmondson','98464.0'
10483,'Paul W.S. Anderson','4014.0'
10484,'Francis Veber','38507.0'
104848,'Dilip Mehta','554930.0'
10485,'Sidney Poitier','16897.0'
104852,'William K.L. Dickson ','110347.0'
104858,'Kim Ki-duk','1188.0'
104859,'Dylan C. Brown','1037296.0'
10486,'Steve Miner','58712.0'
104863,'Robert Nelson','1098558.0'
104866,'Mario Gariazzo','100419.0'
104871,'Jean-Marie Straub' 'Danièle Huillet',"'935136.0,935137.0'"
104878,'Julian Goldberger','543550.0'
10488,'Jennifer Flackett' 'Mark Levin',"'66218.0,66219.0'"
104880,'Jean-Philippe Tremblay','1118086.0'
10489,'Lewis Teague','21819.0'
104896,'Kevin Brodie','40220.0'
1049,'Jon Amiel','15148.0'
10490,'Michael Patrick Jann','59412.0'
10491,'Michael Apted','10781.0'
10492,'Michael Karen','18064.0'
104927,'Mino Guerrini','99440.0'
10493,'Phillip Noyce','13015.0'
104931,'Jean-Luc Godard','3776.0'
104935,'Massimo Dallamano','14268.0'
10494,'Satoshi Kon','40333.0'
104945,'Luigi Comencini','119430.0'
10495,'John G. Avildsen','16513.0'
104954,'Giuliano Carnimeo','103111.0'
10496,'Louis Morneau','65420.0'
104965,'Ali Khamrayev','519898.0'
10497,'Roman Polanski','3556.0'
104973,'Jesús Franco' 'Franco Prosperi',"'30956.0,99437.0'"
104974,'Alexander Singer','39759.0'
10498,'John Badham','12840.0'
104989,'Irwin Allen','7506.0'
10499,'Volker Schlöndorff','10249.0'
104997,'Petri Kotwica','93002.0'
105,'Robert Zemeckis','24.0'
1050,'Zhang Yang','15156.0'
10500,'Oskar Roehler','672.0'
105001,'Law Wing-cheong','137143.0'
10501,'Don Michael Paul' 'Bibo Bergeron',"'27005.0,65629.0'"
10502,'Mel Gibson','2461.0'
105024,'Mark Moskowitz','1081892.0'
10503,'Mike Leigh','65452.0'
105033,'José Giovanni','35585.0'
105045,'Margarethe von Trotta' 'Margarethe von Trotta',"'39298.0,39298.0'"
105056,'Franklin J. Schaffner','13265.0'
105059,'Richard Thorpe','70862.0'
105067,'Ernst Lubitsch','2428.0'
105073,'Lynn Shores','120753.0'
105077,'Edward James Olmos','587.0'
105078,'Duccio Tessari','99511.0'
105079,'Umberto Lenzi','22467.0'
105083,'Alfonso Brescia','41147.0'
105085,'Enzo G. Castellari','50739.0'
105087,'Tonino Ricci','137066.0'
10509,'Jan Verheyen','65470.0'
105093,'Eloy de la Iglesia','103509.0'
105098,'Alberto De Martino','101108.0'
1051,'William Friedkin','15175.0'
10510,'Les Mayfield','56911.0'
10511,'Jim Sheridan','53334.0'
105114,'Roberto Bianchi Montero','46543.0'
105120,'Giuseppe Vari','50778.0'
105121,'Turner Ross' 'Bill Ross IV',"'1037391.0,1037392.0'"
10513,'Edward D. Wood Jr.','44763.0'
105130,'SABU','58614.0'
105133,'SABU','58614.0'
105136,'SABU','58614.0'
10514,'Robert Wise','1744.0'
105145,'Gianfranco Piccioli','228260.0'
105149,'Mario Imperoli','239479.0'
10515,'Hayao Miyazaki','608.0'
105153,'William K.L. Dickson ','110347.0'
105156,'Marcello Andrei','1138999.0'
105157,'William K.L. Dickson ','110347.0'
105158,'William K.L. Dickson ','110347.0'
10516,'Jean Girault','39138.0'
105168,'George Albert Smith','1037661.0'
10518,'John Schlesinger','19304.0'
105184,'Eckhart Schmidt','584480.0'
1052,'Michelangelo Antonioni','15189.0'
10520,'Jamie Babbit','59466.0'
10521,'Gary Winick','17046.0'
105210,'Hideki Takeuchi','127440.0'
10523,'Oliver Stone','1152.0'
105231,'Kobun Shizuno','237072.0'
105232,'Mario Moroni','44973.0'
10524,'Sophie Marceau','1957.0'
105246,'Andrew Sugerman','57965.0'
10525,'Billy Crystal','7904.0'
105254,'Ingmar Bergman','6648.0'
10527,'Eric Darnell' 'Tom McGrath',"'18863.0,18864.0'"
10528,'Guy Ritchie','956.0'
105287,'Emir Kusturica','15254.0'
10529,'Howard McCain','65525.0'
105299,'David Weaver','545229.0'
10530,'Mike Gabriel' 'Eric Goldberg',"'65530.0,65531.0'"
105304,'Claude Nuridsany' 'Marie Pérennou',"'57226.0,57227.0'"
10531,'Roman Polanski','3556.0'
105325,'Kevin Deters' 'Stevie Wermers',"'137194.0,137195.0'"
10533,'Roland Joffé','8965.0'
10534,'Ridley Scott','578.0'
105347,'Nelson Pereira dos Santos','12386.0'
105348,'Jan Němec','1024901.0'
10535,'Rick Friedberg','65548.0'
105352,'Harold M. Shaw','1140593.0'
10536,'Peter Collinson','39779.0'
10537,'Oliver Stone','1152.0'
10538,'Kevin Hooks','40230.0'
105384,'Gianni Manera','1121908.0'
10539,'Henry Selick','57646.0'
105398,'Maurizio Pradeaux','571152.0'
10540,'Peter Hyams','37710.0'
105403,'Fernando Di Leo','49892.0'
105404,'Sidney Lumet','39996.0'
105406,'George Sidney','21506.0'
10541,'Emmanuel Mouret','65569.0'
105419,'Pilar Miró','125209.0'
10542,'Martin Walz','46981.0'
10543,'James Foley','15890.0'
10544,'Gregor Jordan','57030.0'
105448,'Manoel de Oliveira','81749.0'
10545,'Gary Trousdale' 'Kirk Wise',"'62047.0,62048.0'"
105454,'Marco Martins','147112.0'
10546,'Tim Pope','65602.0'
105465,'Norman Jewison','13563.0'
10547,'David Twohy','28239.0'
105470,'Keisuke Kinoshita','587603.0'
10548,'Leon Gast','65608.0'
10549,'Kenneth Branagh','11181.0'
10550,'Wych Kaosayananda','65615.0'
105503,'Daniel Vance','1075464.0'
105506,'B Unnikrishnan','1089416.0'
105509,'Luigi Zampa','31890.0'
10551,'Sidney Lumet','39996.0'
10552,'Lewis Teague','21819.0'
105526,'Travis Fine','32802.0'
105528,'Timothy Armstrong','1037977.0'
105529,'Mauro Bolognini','227520.0'
10553,'Guy Hamilton','9915.0'
105531,'Bradley Rust Gray','131388.0'
105536,'Sidney Salkow','91789.0'
105538,'Madeleine Olnek','1037989.0'
105539,'Josef von Sternberg','2891.0'
105548,'Frank Borzage','14855.0'
105549,'Julien Duvivier','39058.0'
10555,'Vicky Jenson' 'Bibo Bergeron' 'Rob Letterman',"'12058.0,65629.0,65630.0'"
105551,'Mitchell Leisen','108914.0'
105554,'Noël Burch' 'Allan Sekula',"'584035.0,1038006.0'"
105561,'Brian Malone','1038011.0'
105567,'Cameron Crowe','11649.0'
10557,'Damien O'Donnell','65865.0'
105572,'Jacques Demy','24882.0'
105576,'Jean-Pierre Blanc','1038014.0'
105583,'Jonas Mekas','1092208.0'
105584,'Carlos Saura','96369.0'
105586,'Alex Rotaru','1038017.0'
10559,'Gregory Hoblit','17812.0'
105593,'Sara Driver','6403.0'
10560,'Nicholas Hytner','55476.0'
105616,'Luigi Magni','70562.0'
10562,'Stephen Hopkins','2042.0'
105627,'Jaromil Jireš','588758.0'
10563,'Damon Santostefano','66039.0'
10564,'Matt Williams','34481.0'
10565,'Lars Becker','66046.0'
10567,'Ralph Zondag' 'Eric Leighton',"'65855.0,65856.0'"
105672,'Giuseppe Rosati','41632.0'
105676,'John Duigan','72624.0'
105678,'Julie Benasra','1038507.0'
10568,'Zoltan Korda','65852.0'
105680,'Pang Ho-cheung','58053.0'
105687,'Alberto Lattuada','146793.0'
10569,'Woody Allen','1243.0'
105693,'Francesco Maselli','129074.0'
10570,'Dick Maas','21440.0'
105703,'Hou Hsiao-hsien','64992.0'
10571,'Robert Iscove','64815.0'
105711,'Maya Deren','96813.0'
10572,'Louis-Pascal Couvelaire','65631.0'
10573,'Bakhtyar Khudojnazarov','1131742.0'
105734,'Hans Alfredson','70069.0'
105737,'Hans Alfredson','70069.0'
10574,'Helmut Käutner','26436.0'
10575,'Tom Tykwer','1071.0'
105757,'Rainer Werner Fassbinder','2725.0'
105759,'Philip Sansom' 'Olly Williams',"'1038623.0,1038624.0'"
10576,'Richard Franklin','29471.0'
105760,'Wojciech Has','27002.0'
105763,'Nana Dzhordzhadze','48663.0'
105766,'Franco Battiato','589376.0'
105768,'Michael Damian','62081.0'
10577,'Patrick Lussier','27226.0'
105770,'Vincent Bal','94208.0'
105778,'Susan Muska' 'Gréta Olafsdóttir',"'1038645.0,1038646.0'"
10578,'Patrick Lussier','27226.0'
105787,'Angelo Guglielmo','1038652.0'
105789,'Casper Andreas','94264.0'
10579,'Patrick Lussier','27226.0'
105790,'Raymond De Felitta','99496.0'
105795,'Bob Hercules','85434.0'
1058,'Jim McBride','15206.0'
10580,'Boaz Davidson','16830.0'
105829,'Rashid Nugmanov','1119016.0'
105833,'Yoshishige Yoshida','110519.0'
105843,'Walerian Borowczyk','130313.0'
105848,'Giuseppe Rosati','41632.0'
10585,'Tom Holland','64796.0'
105853,'Sergio Grieco' 'Massimo Felisatti',"'32495.0,978927.0'"
105859,'Umberto Lenzi','22467.0'
10586,'Stephen Hopkins','2042.0'
105860,'Sergio Martino','21227.0'
105861,'Osman F. Seden','145714.0'
105864,'Peter Sohn','21198.0'
105866,'Bruno Mattei','45672.0'
105869,'David A. Prior','45343.0'
10587,'Jim Drake','65688.0'
105875,'Toshiyuki Hiruma','239865.0'
10588,'Bo Welch','5133.0'
105885,'J.C. Calciano','150844.0'
10589,'Brett Ratner','11091.0'
105891,'Katie Wolfe','173593.0'
1059,'Akira Kurosawa','5026.0'
10590,'Randall Wallace','2460.0'
105902,'Freddie Francis','5629.0'
105906,'Michele Massimo Tarantini','38595.0'
10591,'Luke Greenfield','65734.0'
105915,'Jean Rollin','88820.0'
10592,'Gregory Hoblit','17812.0'
10594,'J. Miles Dale','44138.0'
105942,'Phillip Montgomery','1039193.0'
105945,'Sam Fischer	','1039201.0'
105952,'Ben Miller','18025.0'
10596,'Ringo Lam','26767.0'
105965,'Lev L. Spiro','107658.0'
10597,'Ed Bye','66162.0'
105972,'Bud Clayman' 'Glenn Holsten' 'Scott Johnston',"'1039286.0,1039287.0,191341.0'"
105978,'Jonathan Demme','16294.0'
10598,'Chris Fisher','65817.0'
105980,'Adam Coleman Howard','112740.0'
105981,'Frank Borzage','14855.0'
105983,'JP Siili','108481.0'
105989,'Bruno Mattei','45672.0'
10599,'Roberto Benigni','4818.0'
105991,'Xiaoling Zhu','1265892.0'
106,'John McTiernan','1090.0'
106006,'Julie Shaw','1590431.0'
10601,'P.J. Hogan','3045.0'
106016,'Robert Stevenson','5834.0'
106017,'Robert Aldrich','18392.0'
106020,'Robert Lynn','157703.0'
106021,'Philipp Stölzl','113500.0'
106028,'Lance Hendrickson' 'Troy McCall' 'Mike P. Nelson' 'Steven Rhoden' 'Ben Trandem',"'1039362.0,1039363.0,1039364.0,1039365.0,1039366.0'"
10603,'Sam Weisman','54967.0'
10604,'Mihalis Kakogiannis','65843.0'
106042,'Fred F. Sears','82751.0'
106049,'Scott Thurman','1111221.0'
10606,'Stewart Raffill','59023.0'
10607,'Paris Barclay','45649.0'
106070,'Michael Deak','80884.0'
10608,'Tim Robbins','504.0'
10609,'Stephen Hopkins','2042.0'
10610,'Gordon Chan','64901.0'
10611,'Tim Story','20400.0'
106112,'Burt Gillett','122633.0'
106113,'Christy Cabanne','90375.0'
10612,'Christopher Monger','65859.0'
106124,'Jiří Menzel' 'Věra Chytilová' 'Jaromil Jireš' 'Jan Němec' 'Evald Schorm',"'11720.0,124137.0,588758.0,1024901.0,1035927.0'"
106129,'Adrienne Shelly','66496.0'
10613,'Kristian Levring','65879.0'
106131,'Adrienne Shelly','66496.0'
106134,'Hal Hartley','91343.0'
106135,'Steve Rash','54590.0'
106136,'Norry Niven','1020083.0'
106139,'Stelvio Massi','103112.0'
10614,'Quentin Tarantino','138.0'
106143,'James L. Brooks','3388.0'
10615,'Louis C.K.','52849.0'
106155,'Marino Girolami','38585.0'
10616,'Wei Tung','65931.0'
10617,'Tsui Hark','26760.0'
106176,'Tomás Gutiérrez Alea','72646.0'
10618,'Tsui Hark','26760.0'
10619,'Tsui Hark','26760.0'
106194,'Marie Nyreröd','1445738.0'
106196,'José Val del Omar','1079305.0'
106199,'Arturo Ripstein','532227.0'
10620,'Sammo Hung' 'Lau Kar-Wing',"'62410.0,131955.0'"
106219,'Ulrike Ottinger','1039971.0'
10622,'Sammo Hung','62410.0'
106222,'Mark Christopher','33541.0'
106224,'Mauro Bolognini','227520.0'
10623,'Andrzej Bartkowiak','10765.0'
106230,'Yongyoot Thongkongtoon','1091281.0'
10625,'Mark Waters','54050.0'
106254,'Vsevolod Pudovkin','144821.0'
106256,'Neri Parenti','106345.0'
106259,'Mikheil Chiaureli','549547.0'
10626,'Helmut Käutner','26436.0'
106263,'Julie Brown' 'Richard Wenk',"'40680.0,22814.0'"
106268,'Bo Arne Vibenius','77709.0'
10627,'Harold Becker','23213.0'
10628,'David McNally','48980.0'
106280,'Freddie Francis','5629.0'
10629,'Joel Schumacher','5572.0'
10630,'Winfried Bonengel','66091.0'
10631,'Carl Reiner','1895.0'
10632,'William Friedkin','15175.0'
106326,'Lewis Gilbert','10076.0'
10633,'Norman Jewison','13563.0'
106337,'Jay Gammill','1079597.0'
10634,'F. Gary Gray','37932.0'
106344,'Jacob Rosenberg','554342.0'
106348,'Rolf de Heer','112674.0'
10635,'Andrew Fleming','41549.0'
106355,'Elmer Clifton' 'John English',"'8838.0,32174.0'"
106358,'Spencer Gordon Bennet','33954.0'
10636,'Maria von Heland','53339.0'
10637,'Boaz Yakin','52358.0'
106373,'Edward Yang','143035.0'
106388,'Basil Coleman','221200.0'
10639,'Detlev Buck','5844.0'
106394,'James Sibley Watson' 'Melville Webber',"'1040160.0,1040168.0'"
10640,'Richard T. Heffron','35525.0'
106402,'Thomas S. Alderman','1040405.0'
106406,'Gregory Ratoff','10610.0'
10641,'Joan Chen','6720.0'
106414,'Spike Jonze','5953.0'
106417,'Tôya Satô','130459.0'
10642,'Amy Heckerling','57434.0'
10643,'Takao Okawara','50651.0'
10644,'Philip Kaufman','648.0'
106446,'Achero Mañas','59142.0'
10645,'Ben Verbong','66109.0'
10646,'Gregory Poirier','50942.0'
10647,'Mimi Leder','51984.0'
10648,'Ted Post','18635.0'
106482,'Noah Stern','1196433.0'
10649,'James Fargo','66222.0'
106495,'Michael Curtiz','4109.0'
10650,'Clint Eastwood','190.0'
10651,'Buddy Van Horn','66226.0'
106513,'Arthur Dreifuss','588449.0'
106515,'David Butler','76381.0'
10652,'John Irvin','17784.0'
10653,'Billy Wilder','3146.0'
106537,'Sonia Anderson','1040501.0'
106538,'Sylvie Verheyde','228090.0'
10654,'Miloš Forman','3974.0'
106541,'Yan Vizinberg','1040504.0'
106546,'Jeff Celentano','93922.0'
10655,'Ronald F. Maxwell','66088.0'
10656,'Luc Besson','59.0'
10657,'Fraser Clarke Heston','66076.0'
106573,'Richard Wallace' 'Edward Goodman',"'95723.0,1535450.0'"
10658,'Willard Huyck','686.0'
10659,'Sven Unterwaldt Jr.','59338.0'
106591,'Andrew Shea','262636.0'
106599,'Daniel Anker','1181223.0'
10660,'Andrew Bergman','41550.0'
106605,'Lloyd Bacon','21305.0'
10661,'Dennis Dugan','17494.0'
106618,'Peter Medak','21377.0'
106622,'Stelvio Massi','103112.0'
