id_pelicula,department,id_y,job,name
262296,Directing,1568000,Assistant Director,Lidia C. Ripandelli
288153,Directing,1568001,Assistant Director,Ugo Amadoro
35954,Directing,128238,Assistant Director,Vittorio Cottafavi
42516,Directing,70854,Director,Jean Delannoy
96105,Directing,82389,Director,Norman Z. McLeod
109048,Directing,89914,Director,Elliott Nugent
21959,Directing,30008,Director,Leo McCarey
73340,Directing,10249,Director,Volker Schlöndorff
55895,Directing,21377,Director,Peter Medak
27984,Directing,933201,Director,Martine Dugowson
50646,Directing,3776,Director,Jean-Luc Godard
51828,Directing,1902548,Assistant Director,Isabelle Pons
62522,Directing,25059,Assistant Director,Charles L. Bitsch
63287,Directing,1038016,Director,Nina Menkes
27588,Directing,1201,Director,Garry Marshall
8897,Directing,54839,Director,Eric Red
57389,Directing,1457830,Script Supervisor,Susan Weir
26242,Directing,22020,Director,Barbara Kopple
65016,Directing,929918,Director,Cathy Caplan
13931,Directing,929919,Director,Tom Haneke
44117,Directing,929920,Director,Lawrence Silk
63736,Directing,82442,Director,Phillip Rhee
61724,Directing,504,Director,Tim Robbins
49847,Directing,1408365,Script Supervisor,Brenda K. Wachel
54384,Directing,65314,Director,Giuseppe Tornatore
19178,Directing,1349187,Assistant Director,Giuseppe Giglietti
43338,Directing,30309,Director,Peter Greenaway
47855,Directing,21175,Director,Michel Blanc
47324,Directing,2419,Director,Jean-Pierre Jeunet
51010,Directing,13680,Director,Marc Caro
209802,Directing,1043298,Script Supervisor,Aruna Villiers
25894,Directing,1126,Director,Krzysztof Kieślowski
120995,Directing,1599531,Script Supervisor,Christine Raffa-Catonné
80771,Directing,10723,Director,Mike Newell
50722,Directing,240,Director,Stanley Kubrick
77922,Directing,1317887,Assistant Director,Franz-Josef Spieker
35802,Directing,1457185,Assistant Director,Hans Stumpf
98635,Directing,3224,Director,Stephen Frears
58151,Directing,36804,Director,Peter Chelsom
55420,Directing,31155,Director,Fred Olen Ray
22857,Directing,2239,Director,Anthony Minghella
109235,Directing,55916,Director,Gabriele Salvatores
76121,Directing,53334,Director,Jim Sheridan
52725,Directing,63356,Assistant Director,Kevan Barker
79775,Directing,1884,Director,Steven Soderbergh
407,Directing,102445,Director,John Sayles
14215,Directing,6201,Director,Baz Luhrmann
106833,Directing,18533,Director,Errol Morris
131764,Directing,309,Director,Pedro Almodóvar
73454,Directing,50949,Director,Alek Keshishian
55785,Directing,64073,Director,Mark Aldo Miceli
71689,Directing,107831,Director,Jennie Livingston
64524,Directing,3974,Director,Miloš Forman
36513,Directing,33486,Assistant Director,Irby Smith
27881,Directing,1544289,Script Supervisor,Natalie Drache
85821,Directing,69500,Director,Lou Adler
10316,Directing,12401,Assistant Director,Gary Kurtz
63375,Directing,10930,Director,Irvin Kershner
59852,Directing,1213681,Assistant Director,David Tomblin
148284,Directing,1575391,Assistant Director,Steve Lanning
129427,Directing,3026,Director,Rob Reiner
113432,Directing,1410199,Script Supervisor,Ceri Evans
129942,Directing,488,Director,Steven Spielberg
61267,Directing,280,Director,Terry Gilliam
71859,Directing,1406986,Script Supervisor,Penny Eyles
70009,Directing,2710,Director,James Cameron
138535,Directing,4385,Director,Sergio Leone
139467,Directing,1542052,Assistant Director,Fabrizio Gianni
56122,Directing,8966,Director,Bruce Robinson
18865,Directing,39996,Director,Sidney Lumet
59108,Directing,1437471,Assistant Director,Don Kranze
14127,Directing,1076666,Script Supervisor,Faith Hubley
6360,Directing,12238,Director,David Lean
70578,Directing,36118,Assistant Director,Roy Stevens
109435,Directing,1326089,Script Supervisor,Barbara Cole 
75311,Directing,1560753,Assistant Director,Bryan Coates
94336,Directing,1650687,Script Supervisor,Lee Turner
51994,Directing,240,Director,Stanley Kubrick
72875,Directing,8482,Director,Robert Mulligan
47320,Directing,18376,Script Supervisor,Meta Rebner
64983,Directing,1561044,Assistant Director,Joseph E. Kenney
20859,Directing,113985,Assistant Director,"Terry Morse, Jr."
131914,Directing,1776,Director,Francis Ford Coppola
125700,Directing,8346,Assistant Director,Jerry Ziesmer
38336,Directing,511,Assistant Director,Larry J. Franco
30618,Directing,1625347,Assistant Director,Tony Brandt
28118,Directing,4385,Director,Sergio Leone
80555,Directing,19800,Director,Richard Marquand
70074,Directing,2303,Director,Wim Wenders
83229,Directing,15378,Director,Carol Reed
278822,Directing,1032,Director,Martin Scorsese
65754,Directing,18127,Script Supervisor,Sheila Paige
82203,Directing,1701297,Second Assistant Director,Vebe Borge
111100,Directing,7531,First Assistant Director,Joseph P. Reidy
53100,Directing,578,Director,Ridley Scott
15346,Directing,7623,Director,Sam Raimi
79896,Directing,59,Director,Luc Besson
37038,Directing,5026,Director,Akira Kurosawa
35250,Directing,1465042,Assistant Director,Bernard Cohn
32831,Directing,18598,Assistant Director,Ishirô Honda
42990,Directing,78107,Assistant Director,Takashi Koizumi
65892,Directing,1021564,Assistant Director,Okihiro Yoneda
102809,Directing,72509,Assistant Director,Ichirô Yamamoto
86732,Directing,11401,Director,John Woo
25621,Directing,2636,Director,Alfred Hitchcock
97394,Directing,6935,Assistant Director,Hilton A. Green
159615,Directing,1185253,Assistant Director,Lester Wm. Berke
93164,Directing,4610,Director,John Landis
42968,Directing,55226,Script Supervisor,Katherine Wooten
80591,Directing,1776,Director,Francis Ford Coppola
153845,Directing,1427699,Script Supervisor,John Franco
148033,Directing,70250,Assistant Director,Newt Arnold
52850,Directing,1625347,Assistant Director,Tony Brandt
192695,Directing,1359894,Assistant Director,Burt Bluestein
13586,Directing,1630221,Assistant Director,Alan Hopkins
26118,Directing,1518593,Script Supervisor,B.J. Bjorkman
63749,Directing,240,Director,Stanley Kubrick
73700,Directing,12785,Assistant Director,Terry Needham
72545,Directing,183617,Assistant Director,Chris Thompson
79940,Directing,7314,Director,Nick Park
84917,Directing,11181,Director,Kenneth Branagh
71771,Directing,3974,Director,Miloš Forman
96771,Directing,4006,Assistant Director,Michael Hausman
31400,Directing,91160,Script Supervisor,Anne Gyory
105983,Directing,8500,Director,John Ford
81675,Directing,4385,Director,Sergio Leone
85883,Directing,1032,Director,Martin Scorsese
57214,Directing,8887,Assistant Director,Jerry Grandey
53410,Directing,112526,Assistant Director,Allan Wertheim
49529,Directing,1050155,Assistant Director,Elie Cohn
44246,Directing,1219553,Other,Henry J. Bronchtein
59974,Directing,1223861,Assistant Director,Joan Van Horn
80184,Directing,1243,Director,Woody Allen
25435,Directing,10546,Assistant Director,Fred T. Gallo
144326,Directing,10446,Assistant Director,Frederic B. Blankfein
52826,Directing,1459591,Script Supervisor,Kay Chapin
99698,Directing,648,Director,Philip Kaufman
64992,Directing,1487530,Script Supervisor,Alice Tompkins
35435,Directing,8452,Director,Andrei Tarkovsky
86820,Directing,591945,Assistant Director,Evgeniy Tsymbal
10679,Directing,8471,Assistant Director,Larisa Tarkovskaya
28533,Directing,1584743,Assistant Director,Mariya Chugunova
66895,Directing,5231,Director,Wolfgang Petersen
75132,Directing,1339073,Script Supervisor,Isabel Prochnow
82327,Directing,9577,Director,George Roy Hill
73211,Directing,17916,Script Supervisor,Charlsie Bryant
18591,Directing,1233646,Assistant Director,Charles Dismukes
121942,Directing,1558602,Assistant Director,Ray Gosnell Jr.
48646,Directing,4964,Director,Hal Ashby
61410,Directing,91343,Director,Hal Hartley
31223,Directing,6648,Director,Ingmar Bergman
72387,Directing,68687,Director,Bill Forsyth
91352,Directing,2710,Director,James Cameron
162284,Directing,2710,Script Supervisor,James Cameron
76011,Directing,108,Director,Peter Jackson
93856,Directing,9181,Director,Edward Zwick
103269,Directing,1458054,Script Supervisor,Connie Papineau
79382,Directing,1458056,Script Supervisor,Sidney Gecker
80151,Directing,372,Director,Tom Stoppard
37000,Directing,1243,Director,Woody Allen
201703,Directing,1223,Director,Joel Coen
39100,Directing,119665,Assistant Director,Gregory Jacobs
13313,Directing,587969,Script Supervisor,Thomas Johnston
92352,Directing,2690,Director,Peter Weir
13042,Directing,5342,Director,Mike Nichols
72105,Directing,40,Director,Orson Welles
38728,Directing,1622157,Assistant Director,Phil Bowles
42226,Directing,67349,Assistant Director,Harry Keller
23823,Directing,1455432,Assistant Director,Terence Nelson
84175,Directing,1455417,Script Supervisor,Betty A. Griffin
98548,Directing,59,Director,Luc Besson
40770,Directing,12238,Director,David Lean
60003,Directing,4415,Director,Federico Fellini
93676,Directing,3556,Director,Roman Polanski
39107,Directing,1744,Director,Robert Wise
13930,Directing,6593,Director,John Huston
75446,Directing,1570441,Assistant Director,John Prettyman
109459,Directing,1543598,Assistant Director,Richard Maybery
76696,Directing,108,Director,Peter Jackson
58159,Directing,30008,Director,Leo McCarey
84327,Directing,87565,Director,Savage Steve Holland
20499,Directing,101449,Script Supervisor,Maria Lease
32327,Directing,240,Director,Stanley Kubrick
38034,Directing,3026,Director,Rob Reiner
84184,Directing,68,Director,Fritz Lang
83384,Directing,7623,Director,Sam Raimi
137625,Directing,14520,Director,John Sturges
376394,Directing,46608,Assistant Director,Jack N. Reddish
263947,Directing,1427699,Script Supervisor,John Franco
35623,Directing,12114,Director,Michael Cimino
126278,Directing,1342644,Script Supervisor,June Samson
87825,Directing,37451,Director,Jean-Jacques Beineix
179251,Directing,564343,Script Supervisor,Sylvie Koechlin
64454,Directing,1524,Director,Harold Ramis
102784,Directing,18274,Assistant Director,Michael Haley
75638,Directing,1630221,Assistant Director,Alan Hopkins
148408,Directing,1409284,Script Supervisor,Judi Townsend
82505,Directing,52991,Assistant Director,Sam Hoffman
5422,Directing,190,Director,Clint Eastwood
104557,Directing,347,Assistant Director,Tom Rooker
80271,Directing,84220,Assistant Director,Bill Bannerman
64897,Directing,114512,Script Supervisor,Lloyd Nelson
104306,Directing,957353,Assistant Director,Jeffrey Wetzel
10089,Directing,1457898,Assistant Director,Grant Lucibello
100085,Directing,13776,Director,John Frankenheimer
90125,Directing,55790,Director,Allan Moyle
15004,Directing,2662,Director,Frank Capra
97683,Directing,1529473,Assistant Director,Russell Saunders
39062,Directing,24,Director,Robert Zemeckis
122928,Directing,5163,Assistant Director,David McGiffert
108512,Directing,18250,Director,Jon Avnet
110525,Directing,8928,Assistant Director,José López Rodero
72479,Directing,13265,Director,Franklin J. Schaffner
99650,Directing,69000,Assistant Director,Ray Corbett
171961,Directing,1342501,Assistant Director,Eli Dunn
61012,Directing,4429,Director,Jim Jarmusch
43937,Directing,185,Director,Katsuhiro Ōtomo
84318,Directing,52968,Director,Russell Mulcahy
172474,Directing,1640410,Script Supervisor,Marilyn Clarke
125623,Directing,12955,Assistant Director,Hank Moonjean
118957,Directing,13859,Director,Stuart Rosenberg
13391,Directing,25950,Director,Jean-Paul Rappeneau
42939,Directing,14639,Director,Mel Brooks
80215,Directing,30383,Assistant Director,Michael Grillo
72976,Directing,1442518,Script Supervisor,Ray Quiroz
68280,Directing,1559471,Assistant Director,Barry Stern
58547,Directing,4429,Director,Jim Jarmusch
49363,Directing,607,Director,Zhang Yimou
32070,Directing,13848,Director,Charlie Chaplin
84326,Directing,1041524,Assistant Director,Wheeler Dryden
119431,Directing,5691,Director,Samuel Armstrong
85446,Directing,5690,Director,James Algar
89702,Directing,11427,Director,William Roberts
62069,Directing,11428,Director,Paul Satterfield
70584,Directing,11429,Director,Hamilton Luske
135313,Directing,11430,Director,Jim Handley
288293,Directing,11431,Director,Ford Beebe
285594,Directing,11432,Director,T. Hee
94480,Directing,11434,Director,Wilfred Jackson
24409,Directing,11426,Director,Ben Sharpsteen
62720,Directing,226599,Director,Norman Ferguson
38716,Directing,5446,Director,David Hand
10792,Directing,4065,Director,Fred Zinnemann
112336,Directing,1598156,Assistant Director,Emmett Emerson
71883,Directing,11435,Director,Howard Hawks
61591,Directing,7145,Director,Michael Lehmann
146405,Directing,16187,Director,Jeannot Szwarc
147829,Directing,1712326,Script Supervisor,Ulla Bourne
88284,Directing,10001,Director,William Wyler
106135,Directing,940777,Assistant Director,Alberto Cardone
116800,Directing,3026,Director,Rob Reiner
44560,Directing,68993,Director,Godfrey Reggio
71378,Directing,26502,Director,Howard Deutch
94352,Directing,1344278,Script Supervisor,Pamela Alch
114104,Directing,488,Director,Steven Spielberg
242378,Directing,61523,Assistant Director,Artist W. Robinson
130736,Directing,4964,Director,Hal Ashby
74726,Directing,4786,Director,Richard Attenborough
237983,Directing,1575391,Assistant Director,Steve Lanning
72678,Directing,648,Director,Philip Kaufman
50021,Directing,54441,Director,James Ivory
151826,Directing,63713,Director,Martha Coolidge
4171,Directing,9168,Director,Alan Parker
135678,Directing,8965,Director,Roland Joffé
46953,Directing,5306,Director,Lasse Hallström
99877,Directing,12300,Director,Fred M. Wilcox
135921,Directing,23968,Director,Phil Alden Robinson
15932,Directing,35664,Assistant Director,William M. Elvin
145197,Directing,1614186,Assistant Director,Alan Edmisten
152570,Directing,1086439,Assistant Director,Grant Gilmore
98357,Directing,1416072,Script Supervisor,Jan Evans
52480,Directing,6593,Director,John Huston
83588,Directing,9577,Director,George Roy Hill
87818,Directing,2303,Director,Wim Wenders
84191,Directing,9888,Assistant Director,Claire Denis
106591,Directing,1404911,Script Supervisor,Helen Caldwell
109475,Directing,2303,Director,Wim Wenders
56919,Directing,3026,Director,Rob Reiner
36931,Directing,92436,Director,Keoni Waxman
81446,Directing,227875,Director,John G. Young
70793,Directing,105802,Director,Doug Pray
123648,Directing,110834,Director,John Murlowski
20302,Directing,135163,Director,Susan Streitfeld
90369,Directing,34721,Director,Larry Bishop
150202,Directing,186758,Director,Jon Sherman
13648,Directing,116799,Director,Greta Schiller
40767,Directing,144256,Director,Herb Gardner
109421,Directing,83555,Director,Carl Prechezer
13946,Directing,1725255,Script Supervisor,Julia Richards
67701,Directing,7467,Director,David Fincher
68179,Directing,1398136,Script Supervisor,June Randall
44220,Directing,4610,Director,John Landis
114478,Directing,52194,Director,Tony Randel
134411,Directing,2087,Director,Richard Fleischer
55167,Directing,1673596,Director,Steve White
13442,Directing,110834,Director,John Murlowski
56744,Directing,35256,Director,Damiano Damiani
90228,Directing,13859,Director,Stuart Rosenberg
138906,Directing,548847,Director,Tom Bery
49519,Directing,18627,Director,Paul Morrissey
70121,Directing,5561,Assistant Director,Antonio Margheriti
127372,Directing,62556,Director,Fred Walton
93394,Directing,1744,Director,Robert Wise
440145,Directing,19304,Director,John Schlesinger
122081,Directing,2636,Director,Alfred Hitchcock
41030,Directing,1403771,Script Supervisor,Lois Thurman
49353,Directing,56141,Director,Irvin S. Yeaworth Jr.
68047,Directing,1801678,Assistant Director,Bert Smith
55892,Directing,178486,Director,Jeffrey Bloom
46972,Directing,54839,Director,Eric Red
54328,Directing,1744,Director,Robert Wise
142989,Directing,1776,Director,Francis Ford Coppola
19809,Directing,2917,Director,James Whale
55144,Directing,29648,Director,Dan Curtis
109428,Directing,103806,Script Supervisor,Alan Greedy
158231,Directing,57851,Director,Bernard Rose
60573,Directing,1408287,Script Supervisor,Rachel Atkinson
149469,Directing,1032,Director,Martin Scorsese
