id_original,name
10576,Richard Franklin
105760,Wojciech Has
105763,Nana Dzhordzhadze
105766,Franco Battiato
105768,Michael Damian
10577,Patrick Lussier
105770,Vincent Bal
105778,"Susan Muska,Gréta Olafsdóttir"
10578,Patrick Lussier
105787,Angelo Guglielmo
105789,Casper Andreas
10579,Patrick Lussier
105790,Raymond De Felitta
105795,Bob Hercules
1058,Jim McBride
10580,Boaz Davidson
105829,Rashid Nugmanov
105833,Yoshishige Yoshida
105843,Walerian Borowczyk
105848,Giuseppe Rosati
10585,Tom Holland
105853,"Sergio Grieco,Massimo Felisatti"
105859,Umberto Lenzi
10586,Stephen Hopkins
105860,Sergio Martino
105861,Osman F. Seden
105864,Peter Sohn
105866,Bruno Mattei
105869,David A. Prior
10587,Jim Drake
105875,Toshiyuki Hiruma
10588,Bo Welch
105885,J.C. Calciano
10589,Brett Ratner
105891,Katie Wolfe
1059,Akira Kurosawa
10590,Randall Wallace
105902,Freddie Francis
105906,Michele Massimo Tarantini
10591,Luke Greenfield
105915,Jean Rollin
10592,Gregory Hoblit
10594,J. Miles Dale
105942,Phillip Montgomery
105945,Sam Fischer	
105952,Ben Miller
10596,Ringo Lam
105965,Lev L. Spiro
10597,Ed Bye
105972,"Bud Clayman,Glenn Holsten,Scott Johnston"
105978,Jonathan Demme
10598,Chris Fisher
105980,Adam Coleman Howard
105981,Frank Borzage
105983,JP Siili
105989,Bruno Mattei
10599,Roberto Benigni
105991,Xiaoling Zhu
106,John McTiernan
106006,Julie Shaw
10601,P.J. Hogan
106016,Robert Stevenson
106017,Robert Aldrich
106020,Robert Lynn
106021,Philipp Stölzl
106028,"Lance Hendrickson,Troy McCall,Mike P. Nelson,Steven Rhoden,Ben Trandem"
10603,Sam Weisman
10604,Mihalis Kakogiannis
106042,Fred F. Sears
106049,Scott Thurman
10606,Stewart Raffill
10607,Paris Barclay
106070,Michael Deak
10608,Tim Robbins
10609,Stephen Hopkins
10610,Gordon Chan
10611,Tim Story
106112,Burt Gillett
106113,Christy Cabanne
10612,Christopher Monger
106124,"Jiří Menzel,Věra Chytilová,Jaromil Jireš,Jan Němec,Evald Schorm"
106129,Adrienne Shelly
10613,Kristian Levring
106131,Adrienne Shelly
106134,Hal Hartley
106135,Steve Rash
106136,Norry Niven
106139,Stelvio Massi
10614,Quentin Tarantino
106143,James L. Brooks
10615,Louis C.K.
106155,Marino Girolami
10616,Wei Tung
10617,Tsui Hark
106176,Tomás Gutiérrez Alea
10618,Tsui Hark
10619,Tsui Hark
106194,Marie Nyreröd
106196,José Val del Omar
106199,Arturo Ripstein
10620,"Sammo Hung,Lau Kar-Wing"
106219,Ulrike Ottinger
10622,Sammo Hung
106222,Mark Christopher
106224,Mauro Bolognini
10623,Andrzej Bartkowiak
106230,Yongyoot Thongkongtoon
10625,Mark Waters
106254,Vsevolod Pudovkin
106256,Neri Parenti
106259,Mikheil Chiaureli
10626,Helmut Käutner
106263,"Julie Brown,Richard Wenk"
106268,Bo Arne Vibenius
10627,Harold Becker
10628,David McNally
106280,Freddie Francis
10629,Joel Schumacher
10630,Winfried Bonengel
10631,Carl Reiner
10632,William Friedkin
106326,Lewis Gilbert
10633,Norman Jewison
106337,Jay Gammill
10634,F. Gary Gray
106344,Jacob Rosenberg
106348,Rolf de Heer
10635,Andrew Fleming
106355,"Elmer Clifton,John English"
106358,Spencer Gordon Bennet
10636,Maria von Heland
10637,Boaz Yakin
106373,Edward Yang
106388,Basil Coleman
10639,Detlev Buck
106394,"James Sibley Watson,Melville Webber"
10640,Richard T. Heffron
106402,Thomas S. Alderman
106406,Gregory Ratoff
10641,Joan Chen
106414,Spike Jonze
106417,Tôya Satô
10642,Amy Heckerling
10643,Takao Okawara
10644,Philip Kaufman
106446,Achero Mañas
10645,Ben Verbong
10646,Gregory Poirier
10647,Mimi Leder
10648,Ted Post
106482,Noah Stern
10649,James Fargo
106495,Michael Curtiz
10650,Clint Eastwood
10651,Buddy Van Horn
106513,Arthur Dreifuss
106515,David Butler
10652,John Irvin
10653,Billy Wilder
106537,Sonia Anderson
106538,Sylvie Verheyde
10654,Miloš Forman
106541,Yan Vizinberg
106546,Jeff Celentano
10655,Ronald F. Maxwell
10656,Luc Besson
10657,Fraser Clarke Heston
106573,"Richard Wallace,Edward Goodman"
10658,Willard Huyck
10659,Sven Unterwaldt Jr.
106591,Andrew Shea
106599,Daniel Anker
10660,Andrew Bergman
106605,Lloyd Bacon
10661,Dennis Dugan
106618,Peter Medak
106622,Stelvio Massi
106623,Stelvio Massi
106629,Joram Lürsen
10663,Frank Coraci
106635,Archie Mayo
10664,"Jaume Balagueró,Paco Plaza"
106646,Martin Scorsese
10665,Bryan Bertino
106669,Håkan Alexandersson 
106671,Konstantin Lopushanskiy
106679,Pete Walker
10668,Peter O'Fallon
106682,Pete Walker
106685,Philippe Lefebvre
10669,John Boorman
10670,James Goldstone
10671,George Seaton
106717,Rodrigo Gudiño
106729,Jeff Kanew
10673,Oliver Stone
106739,"Tyler Hughen,Kahlil Hudson"
10674,"Tony Bancroft,Barry Cook"
106742,Nyrki Tapiovaara
106747,Robert Rodriguez
10675,Roman Polanski
10676,Tommy Lee Wallace
10677,Guy Ferland
10678,Adam Shankman
10679,Timo Vuorensola
10680,Robert Lieberman
106807,Georges Méliès
10681,Andrew Stanton
106813,Eric Till
106821,William A. Seiter
106824,Ford Beebe
106825,Walter Lang
106826,Vincent Sherman
106828,Godfrey Reggio
10683,Todd Solondz
106833,Henry Levin
106837,Richard Spence
10684,Edward Zwick
106845,Valeri Milev
106848,Rodney Bennett
106849,David Giles
10685,Joe Charbanic
106851,David Giles
10686,Hiroyuki Nakano
10687,Joel Schumacher
106876,Ian Merrick
10688,Michael Almereyda
106882,Mitchell Leisen
106887,Armando Robles Godoy
10690,Stuart Gordon
10691,John Stockwell
10692,John McNaughton
106922,Sergio Grieco
10693,"Clyde Geronimi,Wilfred Jackson,Hamilton Luske"
106938,Nick Willing
10694,Adam Rifkin
106944,Damiano Damiani
10696,Vondie Curtis-Hall
106968,Deran Sarafian
10697,Agnès Jaoui
106970,Domenico Paolella
10699,Stephen Frears
107,Guy Ritchie
107019,Jack Starrett
107028,Ernest Day
10703,Tsui Hark
107034,Carlo Lizzani
107035,Carlo Lizzani
107039,Rémi Lange
10704,Jeff Woolnough
10705,Kenneth Branagh
107052,Nanni Loy
107056,Grzegorz Królikiewicz
10706,Jean de Segonzac
107068,Sergio Grieco
10707,Noah Baumbach
107073,Paula Markovitch
107076,Julian Amyes
10708,Steve Carr
107081,Lucio Fulci
107096,Albert Pyun
10710,Barry Levinson
107100,Jason Bourque
107104,Philip J. Cook
10711,John Frankenheimer
10712,Todd Haynes
10714,Stephen Sommers
107146,Peter Collinson
10715,Joe Dante
107170,"François Alaux,Hervé de Crécy"
10718,Joseph Kahn
107184,Umberto Lenzi
10719,Jon Favreau
107193,Bitto Albertini
10720,Peyton Reed
107203,Cao Hamburger
10722,Álex de la Iglesia
10723,Ernest R. Dickerson
107231,George Sidney
107235,Lee Yong-joo
10724,Clint Eastwood
107246,James Toback
107248,Li Han-Hsiang
10725,Michael Wadleigh
107250,Brad Turner
107255,Terry Miles
107257,Nicole Conn
10726,Morgan J. Freeman
107262,Lou Antonio
10727,Jonathan Liebesman
10728,F.W. Murnau
107282,James Ivory
107287,Carlos Saura
10729,"Bill Murray,Howard Franklin"
1073,Mark Pellington
10730,John Guillermin
107308,Hajime Sato
10731,Joel Schumacher
107311,Michael Mazo
107315,Justin Thomas Ostensen
107319,Cirio H. Santiago
107321,Alvin Rakoff
107327,Joseph Losey
10733,John Lee Hancock
10734,Don Siegel
10735,Dennie Gordon
107352,Mark Sobel
107355,George Mendeluk
107357,Bill Condon
10739,Woody Allen
107391,Patrick Bokanowski
107393,Eliseo Subiela
10740,Jonathan Glazer
107406,Renato Polselli
10741,Emilio Estevez
107412,Cirio H. Santiago
107413,Nobuo Nakagawa
10742,Pieter Jan Brugge
107420,Cirio H. Santiago
107426,Silvio Caiozzi
107427,Nathan H. Juran
10743,James Foley
107430,Larry Cohen
10744,Wayne Kramer
107443,Irving Rapper
107445,Ralf Huettner
10747,Clint Eastwood
10748,"Barnaby Thompson,Oliver Parker"
10749,Michael Hofmann
107499,Vincent Pereira
1075,Emir Kusturica
10750,"Daniel Petrie, Jr."
10751,Lasse Spang Olsen
10753,Jackie Chan
10754,Krzysztof Kieślowski
107548,"Mastan Alibhai Burmawalla,Abbas Alibhai Burmawalla"
10756,Rob Minkoff
107569,Henry Winkler
10757,Karan Johar
10758,Adrienne Shelly
107587,Paolo Agazzi
10759,Tom Brady
107592,Richard Brooks
107593,Bretaigne Windust
107596,David Steinmetz
10760,Joe Nussbaum
107605,Cirio H. Santiago
10761,Paul Weiland
107612,Luis García Berlanga
10762,Steven Brill
107625,Robert D. Webb
10763,Robert Altman
107637,Kinji Fukasaku
10764,Marc Forster
107641,Hideo Gosha
107643,Yasuharu Hasebe
10765,Howard Zieff
10766,"Don Taylor,Mike Hodges"
107667,Fernando León de Aranoa
10768,Graham Baker
107682,Derek Yee Tung-Sing
107693,Manoel de Oliveira
10770,Michele Lupo
107705,Andrey Smirnov
10771,Kevin Donovan
10772,Sergio Corbucci
10773,Stephen Frears
10774,Sidney Lumet
107743,Dana Lustig
107745,Lawrence D'Souza
10775,"Andrew Lau,Alan Mak"
107753,Martin Donovan
10776,Frank Oz
107767,Max Pécas
107774,Martin Ritt
107775,Arild Andresen
10778,Joel Coen
107781,Brenton Spencer
10779,Peter Jackson
10780,Garry Marshall
107808,David R. Brooks
10781,Jonathan Liebesman
107811,"Jon Lucas,Scott Moore"
107812,Mario Monicelli
10782,John McTiernan
107828,Ho Meng-Hua
10783,Nora Ephron
10784,Bob Fosse
107846,Mikael Håfström
10785,Christian Nyby
107852,Claire Simon
10786,Richard Lester
10787,James Whale
107874,Peter Godfrey
107876,Gregory La Cava
10788,Sabbir Khan
107891,Ho Meng-Hua
10790,Nacho Cerdà
107916,Paco León
10792,Jean-Jacques Annaud
107928,Carlo Lizzani
107937,Ram Gopal Varma
10794,Blake Edwards
107942,Robert J. Siegel
107946,Stuart Burkin
10795,Guillaume Canet
10796,James Wong
107966,Edward Bernds
10797,"Stefan Fjeldmark,Kresten Vestbjerg Andersen,Thorbjørn Christoffersen"
107973,Irving Cummings
107976,Terra Shin
107978,Mårten Klingberg
10798,Gérard Pirès
107983,Piotr Szulkin
107985,Edgar Wright
10799,Chris Nahon
107999,Norman Taurog
108,Krzysztof Kieślowski
10800,"Guillaume Ivernel,Arthur Qwak"
108003,Gordon Douglas
10801,Sönke Wortmann
108010,Arthur Dreifuss
108017,Victor Sjöström
10802,Paul Verhoeven
108021,Stephen Gyllenhaal
10803,Michael Anderson
10804,David S. Ward
108048,Jean-François Laguionie
10805,Sylvester Stallone
108055,Lewis Milestone
108059,Aaron Lipstadt
10806,Frank Oz
108063,Veljko Bulajić
10808,Steve Carr
10809,Andrés Waissbluth
10810,Emilio Maillé
108147,Chris Wojcik
108155,William Wyler
10817,Alexis dos Santos
108176,Manny Rodriguez
108177,Jay Karas
108179,Marco Ferreri
10818,Céline Sciamma
108181,"Edward Nassour,Ismael Rodríguez"
10819,Wojciech Smarzowski
108200,Alexander Hall
108204,Duwayne Dunham
108209,Roy Del Ruth
10821,Özhan Eren
108213,"Pál Fejős,John Murray Anderson"
10822,Tom Kalin
108220,George Marshall
108222,Walter Lang
108224,Thornton Freeland
108227,Waris Hussein
108228,James Yukich
10823,Fritz Kiersch
108232,Mitchell Leisen
108235,Mark Jean
10824,Bill Condon
108241,Atom Egoyan
108246,Busby Berkeley
108251,Stephen Gyllenhaal
108256,Leo McCarey
108259,Joseph Sargent
108266,Stuart Heisler
108267,Lesley Selander
108282,George McCowan
10829,Brent Maddock
10830,Danny DeVito
108309,Carlos Gaviria
10831,Peter Greenaway
108312,Jerrold Freedman
108316,Evan Dunsky
10832,"David Moreau,Xavier Palud"
108322,Henry Jaglom
10833,David Mirkin
108331,María Novaro
10834,Wim Wenders
108345,David Butler
108346,Eric Styles
108348,Mark Sandrich
10835,John Woo
108353,Norman Panama
10836,Stuart Gordon
108365,Ismail Merchant
10837,Bob Hathcock
10839,Sam Peckinpah
108391,Joe Cacaci
10840,Hayao Miyazaki
108401,Miguel Arteta
10841,Andrew V. McLaglen
108419,Andy Warhol
10842,Sion Sono
10843,Martin Scorsese
108432,Peter Sasdy
108437,Carlo Vanzina
10844,Robert Sarkies
10845,Tim Sullivan
10846,Roberto Benigni
10847,Harry Hook
108476,Candida Brady
10849,Woody Allen
108501,Patrick G. Donahue
10851,Guy Ritchie
108512,Nagisa Ōshima
10852,Wong Jing
108523,Junji Sakamoto
108535,Carlo Lizzani
10854,J.S. Cardone
108540,"Dan Carracino,Kevin Hanlon"
108548,Manoel de Oliveira
10855,Ching Siu-Tung
108553,Carl Reiner
10856,Juan Carlos Fresnadillo
108564,Otto Preminger
10857,Jimmy T. Murakami
108573,Martin Asphaug
108574,Gérard Blain
10858,Oliver Stone
108582,James Wong Howe
10859,John Badham
10860,Herbert Ross
10861,Ringo Lam
108614,Joshua Lim
10862,Don Roos
10863,Richard Marquand
108632,Tod Browning
108634,Shinji Sômai
108636,Jeong-Kuk Lee
108639,Wim Vandekeybus
108646,Chi Y. Lee
108648,Satsuo Yamamoto
10865,"Gary Trousdale,Kirk Wise"
10866,John Dahl
108664,Stefano Chiantini
108665,Tony Liu Chun-Ku
108668,Don Weis
10867,Giuseppe Tornatore
108677,Kenneth Bowser
10868,Jonathan Kaplan
108688,George Sidney
10869,Robert Stevenson
10870,Philippe Haïm
108705,Aurelio Grimaldi
10871,Jeb Stuart
108712,Edgard Navarro
108716,Jonathan Kaplan
10872,Ted Demme
108723,George McCowan
108726,Chandran Rutnam
10873,E. Elias Merhige
10874,Brian Henson
10875,Steve Kloves
10876,Philip Kaufman
108762,Aleksi Mäkelä
10877,Andrzej Bartkowiak
10878,Dennis Dugan
108788,Raymond Saint-Jean
108789,Ferdinando Baldi
10879,Charles Shyer
108794,Tom Clegg
108798,Tokuzô Tanaka
1088,Niki Caro
10880,Roland Emmerich
10881,Mamoru Oshii
108812,Robert Wise
10882,"Clyde Geronimi,Wolfgang Reitherman,Les Clark,Eric Larson"
108822,Chantal Akerman
108827,Svetozar Ristovski
108835,Miroslav Lekić
10884,Rick Ray
108843,Roy Rowland
108844,Lewis Seiler
10885,Masayuki Ochiai
108852,Edward Buzzell
10886,Giuseppe Tornatore
108869,George Roy Hill
108879,Jamie Pickup
10889,John Cassavetes
1089,Kathryn Bigelow
10890,Ivan Reitman
108901,Charlie Russell
10891,S. S. Wilson
108917,Jeffrey Schwarz
108923,"Harold S. Bucquet,Fred Niblo"
108930,Michael Drumm
108933,Douglas Curtis
10894,Lucky McKee
108949,Lino Brocka
10895,"Hamilton Luske,Ben Sharpsteen"
10896,Barry Levinson
108969,Ted Kotcheff
10897,Penelope Spheeris
108972,Byun Young-Joo
10898,Jim Kammerud
108994,Victor Saville
109,Krzysztof Kieślowski
1090,Josef Rusnak
10900,Jennifer Chambers Lynch
109001,Ram Gopal Varma
109008,Mervyn LeRoy
109016,Robert Stevenson
109018,Richard Thorpe
109020,Robert Parrish
109028,Rajiv Rai
109048,Pen-Ek Ratanaruang
10905,Stan Dragoti
10906,Mary Lambert
10907,"Michael Curtiz,William Keighley"
109074,Tim Ritter
10908,John G. Avildsen
109080,Takahiro Imamura
109088,Chang Cheh
10909,Dominic Sena
109091,Ridley Scott
109097,Ben Parker
109099,Brian De Palma
1091,John Carpenter
10910,John Huston
109102,Bert I. Gordon
109109,George Waggner
10911,J. Lee Thompson
10912,Delbert Mann
109122,Bernard L. Kowalski
10913,Thomas Vinterberg
109133,Roger Kay
10915,Damiano Damiani
10916,Michael Vejar
109161,Roger Young
10917,Robert Markowitz
109170,Charles Herman-Wurmfeld
109174,Noel Nosseck
109175,Michael Anderson
109176,Nick Marck
10918,Nick Hurran
1092,Carol Reed
10921,Janet Greek
109213,Nico Mastorakis
10922,Robert Benton
10923,Harald Zwart
109235,Norman Z. McLeod
10925,Dan O'Bannon
109251,Gilbert Cates
109258,Mark Robson
109259,Paul Mazursky
109260,Sérgio Tréfaut
109261,Pierre Pinaud
109262,Howard Hawks
109264,"Andrew Solt,Malcolm Leo"
109279,Giacomo Battiato
10929,Glen Morgan
109298,Burt Gillett
1093,Louis Malle
10930,Claude Chabrol
109301,Wilfred Jackson
109323,David Hand
109329,David Hand
10934,Audrey Wells
10935,Michael Cimino
109354,Ivan Dykhovichnyy
109364,"Alain Resnais,Robert Hessens"
10937,Barbet Schroeder
109379,Vulo Radev
10938,Hettie MacDonald
109380,Zbynek Brynych
10939,Yves Robert
109391,Michel Gondry
109398,Peter Kubelka
10940,Michael Vejar
109404,Rob Reiner
109408,Lars von Trier
10941,Jesús Salvador Treviño
109410,Brian Helgeland
109414,"Seth Rogen,Evan Goldberg"
109416,Alexis Lloyd
109417,Benson Lee
109418,Dennis Dugan
10942,Richard Compton
109421,Steven Soderbergh
109424,Paul Greengrass
109425,Tanya Rosenberg
109428,Fede Alvarez
10943,Brian Gilbert
109431,Seth Gordon
109435,King Vidor
109439,Todd Phillips
10944,Jane Campion
109441,Charles Walters
109443,Adam McKay
109445,"Chris Buck,Jennifer Lee"
10945,Penny Marshall
109451,"Cody Cameron,Kris Pearn"
109453,"Paul Duddridge,Nigel Levy"
109455,"Tizza Covi,Rainer Frimmel"
109456,Demofilo Fidani
109459,Daniel Stamm
10946,"Alastair Fothergill,Mark Linfield"
109463,Huan Vu
109466,Albert Pyun
10947,Kenny Ortega
109472,Subrata Sen
109475,Delbert Mann
109477,"David Muñoz,Rafa Dengrá,Adrián Cardona"
109478,Jaime Hellman
109479,Mark Hanlon
10948,"Ted Berman,Art Stevens,Richard Rich"
109481,Herbert Wilcox
10949,David Lean
109491,Richard LaGravenese
10950,Jessie Nelson
109500,Terry Miles
10951,Vincent Kok
109513,"Dax Shepard,David Palmer"
109515,Santosh Manjrekhar
109516,Daniel Raim
10952,Mario Van Peebles
109520,Bryce Wagoner
109535,Aleksandr Nevzorov
109539,John Ford
10954,Gérard Corbiau
10955,Liliana Cavani
109554,Osamu Fukutani
10956,Dennie Gordon
109560,Tōru Murakawa
109565,David Schmoeller
10957,"Ted Berman,Richard Rich"
109572,Minoru Ohara
10958,Peter Markle
109581,"William Spicer,James Moore"
109584,Rufus Norris
109587,Srđan Koljević
10960,Dick Lowry
109600,James Ivory
10961,Scott Glosserman
109610,Paul Lynch
109614,Kevin Bacon
109632,Cecil B. DeMille
109636,Ivan Nagy
109667,Frank Perry
109669,Jack Gold
109689,Fernando González Molina
109690,David Marqués
109695,Rachel Seifert
10970,Mel Brooks
10971,Roy Ward Baker
109711,Alexander Hall
109716,William Dieterle
10972,Brad Anderson
109729,Paul Schrader
10973,Jack Arnold
10974,"Jackie Chan,Eric Tsang"
10975,Jackie Chan
109752,Kevin Conner
109774,Stanislav Rostotsky
10978,Josef Fares
109797,James Frawley
109809,Menahem Golan
10981,Vincenzo Natali
10982,"Cory Edwards,Todd Edwards,Tony Leech"
109835,Balaji Sakthivel
10984,Jamie Blanks
109841,Victor Halperin
109843,Ben Drew
10985,Ed Decter
10986,"Franco Castellano,Giuseppe Moccia"
109861,Hannu Kahakorpi
10987,Joe Chappelle
10988,Jeremiah S. Chechik
109881,William Dieterle
109886,Frank Borzage
109887,Mark Robson
10989,Baltasar Kormákur
109891,Jack Conway
109894,Chris Eyre
10990,Lee Tamahori
109907,Vivek Agnihotri
10991,"Michael Haigney,Kunihiko Yuyama,Michael Haigney,Kunihiko Yuyama"
109912,Donald Shebib
109913,Lew Landers
10992,Lawrence Guterman
109933,Irving Cummings
10994,Peter Kosminsky
10995,Jean-Jacques Annaud
10996,Rob Minkoff
109962,"George Cukor,George Cukor"
10997,Chen Kaige
109970,Frank Borzage
109979,Edoardo Leo
10998,Adrian Lyne
10999,Mark L. Lester
109991,Sergei Gerasimov
11,George Lucas
110,Krzysztof Kieślowski
11000,Mike Nichols
110001,Imanol Uribe
11001,Les Mayfield
11002,Hugh Hudson
110029,Ertem Eğilmez
11003,Frank Coraci
11004,Curtis Hanson
110040,Atıf Yılmaz
11005,Penny Marshall
11006,Hal Needham
11007,Shawn Levy
110073,Run Wrake
11008,Nick Castle
11009,John Badham
11010,Michael Radford
11011,Donald Petrie
110112,"Gregg Godfrey,Jeremy Rawle"
110115,Bill Douglas
11012,Louis Malle
110122,Eric Hayden
110123,James L. Conway
11013,Steven Shainberg
110130,Richard Pepin
110131,Viktor Gertler
110139,Budd Boetticher
110146,Wayne Blair
110147,"David Carson,Herbert Wise"
110148,Robert Harmon
11015,Peter Hyams
11016,John Huston
110160,Xavier Dolan
11017,Tamra Davis
11018,Michael Cimino
11019,"Alastair Fothergill,Andy Byatt"
11020,Peter Weir
110204,Bobby Roth
11022,Joe Carnahan
110227,Walter C. Miller
11023,Catherine Hardwicke
11024,Raja Gosnell
11025,Dennie Gordon
110253,King Vidor
11026,Renny Harlin
110260,Umberto Lenzi
110261,"Bruno Mattei,Claudio Fragasso"
11027,Bob Rafelson
110272,Donald Rice
11028,Jim McBride
110282,Amma Asante
110283,Juzo Itami
110299,"Paul Wendkos,Hubert Cornfield"
1103,John Carpenter
11030,Woody Allen
11031,Rob Reiner
110323,Claude Miller
11033,Brian De Palma
110336,Herbert L. Strock
11034,Jack Clayton
11035,Federico Fellini
110351,Leonardo Defilippis
110354,Christopher Kenneally
11036,Nick Cassavetes
11037,Sidney J. Furie
110372,Jorge Olguín
11038,Jeff Kanew
110381,Alain Gomis
11039,Michele Lupo
110390,Roy Andersson
110391,Bahman Ghobadi
110392,"Bill Jones,Jeff Simpson,Ben Timlett"
110393,Pablo Trapero
110395,Jon Acevski
110398,Pablo Larraín
11040,Arthur Penn
110402,Aleksey German
11041,Penelope Spheeris
110410,Johnnie To
110412,José Ramón Larraz
110415,Bong Joon-ho
110416,Tomm Moore
110419,John Mackenzie
11042,Denys Arcand
110420,Mamoru Hosoda
110428,"Bruno Dumont,Bruno Dumont"
110433,Terry Hughes
11044,Emir Kusturica
110447,Marco Bellocchio
11045,Tim Story
110457,William Beaudine
11046,Brian G. Hutton
110465,Victor Saville
110468,William Beaudine
11047,Ray Goossens
110479,Desmond Davis
11048,Steno
110486,Will Mackenzie
11049,Kazuhisa Takenôchi
110490,Bille Woodruff
110491,Cory Shiozaki
11050,James L. Brooks
110501,Miroslav Momčilović
110502,Jerry Hopper
11051,Martin Scorsese
110513,Jim McKay
11052,Hatsuki Tsuji
110525,Archie Mayo
11053,Steno
110538,David Beaird
11054,John Waters
110540,Philip Moeller
110548,Paul Ziller
110549,Michael Dimich
11055,Steno
110552,Prachya Pinkaew
110553,Alan Deutsch
110555,Levan Koguashvili
11056,Jaume Balagueró
110568,Morton DaCosta
11057,Michael Verhoeven
110573,Jean Grémillon
11058,Nick Hamm
110588,"William Butler,Silvia St. Croix"
11059,Uwe Boll
110598,Jane Wagner
11060,Mike Figgis
110603,Allan Dwan
110608,Dejan Zečević
11062,Harold Becker
110624,Arthur Allan Seidelman
110628,Anatole Litvak
